Transcript,Length,Effective Length,Expected Counts,TPM
ENST00000329819,922,723,569.5279104853715,787728.7835205692
ENST00000618547,2508,2309,3.7613056504592164,1628.9760287826837
ENST00000349459,2783,2584,42.62629428626306,16496.243918832457
ENST00000320740,2704,2505,101.89878615384055,40678.158145245725
ENST00000532970,2572,2373,26.013836944284417,10962.4260195046
ENST00000524466,1671,1472,11.680955390503934,7935.4316511575635
ENST00000526296,964,765,7.427739528072898e-10,9.70946343538941e-07
ENST00000527230,525,326,2.3235125899081983e-17,7.127339232847233e-14
ENST00000528752,1967,1768,0.018821573906127688,10.64568659848851
ENST00000532677,3078,2879,1060.4732703370944,368347.7840698487
ENST00000541961,2676,2477,533.0280604957061,215190.98122555757
ENST00000531863,2660,2461,533.0280604957061,216590.02864514673
ENST00000532019,561,362,1.3324934596307257e-13,3.6809211592009e-10
ENST00000526515,547,348,1.5153458883900438e-13,4.354442208017367e-10
ENST00000530165,2251,2052,45.948157893515614,22391.889811654783
ENST00000533725,595,396,1.5702515290809175e-12,3.965281639093226e-09
ENST00000531314,563,364,2.4516909529279814e-22,6.735414705846103e-19
ENST00000531354,733,534,7.67503816920136e-13,1.4372730653935132e-09
ENST00000419755,3547,3348,241.50446781469975,72133.95096018512
ENST00000526760,3585,3386,100.02697998327339,29541.340810181155
ENST00000533644,910,711,2.931438968596511e-10,4.1229802652552893e-07
ENST00000527251,1034,835,2.557154266248359,3062.4601990998312
ENST00000526815,584,385,0.023031673729896916,59.82252916856342
ENST00000533557,1043,844,7.336050705220381e-12,8.692003205237417e-09
ENST00000318312,3368,3169,50.90391826168949,16063.085598513566
ENST00000525809,601,402,3.793366262885683e-15,9.436234484790255e-12
ENST00000455748,1552,1353,3.318517708566347e-06,0.0024527107971665536
ENST00000526035,822,623,8.683989151109098e-11,1.3938987401459226e-07
ENST00000532908,1001,802,5.209587843412051e-10,6.495745440663406e-07
ENST00000393994,1790,1591,0.00010491225461958212,0.06594107769929737
ENST00000630659,1934,1735,0.0007671666413381443,0.4421709748346653
ENST00000524705,333,134,1.754645312938842e-22,1.3094368007006284e-18
ENST00000524458,891,692,2.395400808625789e-12,3.4615618621759956e-09
ENST00000534073,1615,1416,84.48603354004611,59665.27792376137
ENST00000526986,1424,1225,9.183269104512485,7496.546207765295
ENST00000310442,4803,4604,468.4567840757162,101749.95310072029
ENST00000502692,3084,2885,0.0,0.0
ENST00000513398,2882,2683,0.0,0.0
ENST00000511191,704,505,0.0,0.0
ENST00000679160,1938,1739,0.0005103011468713832,0.2934451678386333
ENST00000678305,1971,1772,0.0005103011468713832,0.28798033119152555
ENST00000310325,2044,1845,0.022830087001785244,12.374030895276555
ENST00000677896,2035,1836,0.022830087001785244,12.434687909469087
ENST00000677587,2086,1887,0.0005325201218516235,0.2822046220729324
ENST00000679347,2139,1940,0.00038364578417329233,0.19775555885221255
ENST00000677005,2136,1937,0.00038364578417329233,0.19806184004816332
ENST00000678872,2036,1837,0.022830087001785244,12.427918890465566
ENST00000679024,2061,1862,0.022830087001785244,12.261056391936222
ENST00000526010,1873,1674,6.83707632411576,4084.274984537491
ENST00000678154,1986,1787,0.022830087001785244,12.775650252817709
ENST00000678710,2310,2111,3.736566362477477e-06,0.001770045647786583
ENST00000676924,2391,2192,0.00038364578417329233,0.17502088694037057
ENST00000679314,2598,2399,0.00038364578417329233,0.1599190430067913
ENST00000678471,2014,1815,0.022830087001785244,12.578560331562118
ENST00000677526,2045,1846,3.6142869804236355e-06,0.0019579019395577655
ENST00000524994,1709,1510,0.022830087001785244,15.119262915089566
ENST00000677920,1994,1795,3.2715460834901834e-06,0.0018225883473482914
ENST00000679011,1475,1276,4.924281778371147e-06,0.00385915499872347
ENST00000678413,1934,1735,3.2715460834901834e-06,0.0018856173391874253
ENST00000678953,1534,1335,3.2715460834901834e-06,0.002450596317221111
ENST00000525733,1439,1240,3.2715460834901834e-06,0.0026383436157178895
ENST00000333861,2888,2689,3.0,1115.6563778356265
ENST00000533244,1066,867,309.26078224651934,356702.1709879116
ENST00000530961,1214,1015,265.31058274440556,261389.73669399563
ENST00000310190,942,743,29.102351066594863,39168.709376305334
ENST00000534763,777,578,30.326283942479133,52467.61927764556
ENST00000393979,1426,1227,44.798627353181175,36510.69873934896
ENST00000409372,876,677,26.920442472476964,39764.316798341155
ENST00000310137,5367,5168,2337.7707585750422,452355.02294408716
ENST00000443702,732,533,1.0341675114090785e-10,1.9402767568650626e-07
ENST00000409738,372,173,2.298315526319565,13285.060845777833
ENST00000412278,1566,1367,8.235301654458521,6024.361122500747
ENST00000421355,2034,1835,51.737090775332085,28194.59987756517
ENST00000500635,829,630,2.7351884536937124e-06,0.004341568974117005
ENST00000396053,3029,2830,514.8039941917323,181909.53858365098
ENST00000408993,1763,1564,889.0671401003016,568457.2507035176
ENST00000578778,582,383,1.3924160814956525,3635.5511266205026
ENST00000483858,1548,1349,100.40294776881188,74427.68552172859
ENST00000398692,921,722,24.04233475371336,33299.632622871686
ENST00000310092,1607,1408,547.1760727316159,388619.3698377954
ENST00000510173,782,583,9.569570627882861e-06,0.01641435785228621
ENST00000506523,654,455,9.711567253181187,21344.103853145465
ENST00000530235,1011,812,31.711098010674053,39053.07636782519
ENST00000532968,757,558,3.578521783683889e-05,0.06413121476136001
ENST00000409406,2321,2122,419.29794311230654,197595.6376589569
ENST00000525754,2339,2140,173.66645045676,81152.54694241121
ENST00000310046,1806,1607,184.92511836780884,115074.74696192212
ENST00000531969,769,570,7.826645813219665e-06,0.013730957567052043
ENST00000528106,324,125,3.1714000522897154,25371.200418317723
ENST00000524637,867,668,1.5152219859915457e-05,0.022682963862148887
ENST00000531036,1646,1447,34.871450114890294,24099.13622314464
ENST00000533211,11136,10937,82.73946343188724,7565.096775339421
ENST00000647510,8732,8533,0.007510251065594473,0.8801419272933872
ENST00000529997,8085,7886,0.008032499744998513,1.0185771931268721
ENST00000617502,7446,7247,0.0005744307536046707,0.07926462723950195
ENST00000309996,7681,7482,0.0008748313937702524,0.11692480536891905
ENST00000611817,7776,7577,0.0008748313937702524,0.1154588087330411
ENST00000534325,583,384,1.340893519794454e-23,3.491910207798058e-20
ENST00000524551,548,349,6.959301880776145e-11,1.9940693068126488e-07
ENST00000525908,2135,1936,75.03806598266266,38759.331602615006
ENST00000540737,1998,1799,54.86840605659817,30499.391915841115
ENST00000527634,1666,1467,7.852657671078558,5352.868214777476
ENST00000531400,367,168,2.767967975430722e-23,1.6475999853754299e-19
ENST00000642265,1734,1535,4.896951933511415,3190.196699355971
ENST00000532565,1948,1749,41.51429403669537,23736.017173639433
ENST00000525449,1821,1622,15.108839231473516,9314.944039132872
ENST00000360962,1807,1608,30.683065848922755,19081.50861251415
ENST00000532727,1616,1417,4.396611536007452,3102.760434726501
ENST00000532089,450,251,1.6397813205006554e-14,6.532993308767551e-11
ENST00000526260,581,382,1.3000679797497936,3403.319318716737
ENST00000531415,810,611,6.380442029012012,10442.621978743064
ENST00000524506,1379,1180,12.474607177835283,10571.700998165494
ENST00000309657,1462,1263,131.7900219599908,104346.81073633477
ENST00000524849,1428,1229,131.7900219599908,107233.54105776307
ENST00000525356,1270,1071,28.94534890218428,27026.46956319727
ENST00000529047,4248,4049,0.0008407430416570357,0.20764214414844054
ENST00000393960,4305,4106,0.0008407430416570357,0.20475963021359858
ENST00000393955,4004,3805,0.0008407430416570357,0.22095743538949691
ENST00000393958,4017,3818,0.0008407430416570357,0.22020509210503816
ENST00000651036,4747,4548,3.124992800107025,687.1136323894074
ENST00000651469,4054,3855,0.0008407430416570357,0.21809158019637762
ENST00000652125,4351,4152,0.08826163999184737,21.257620421928557
ENST00000651854,5137,4938,21.78248424554904,4411.195675485832
ENST00000528224,3877,3678,5.759914319678974e-05,0.01566045220141102
ENST00000528403,1807,1608,2.0099943589203014e-13,1.249996491865859e-10
ENST00000524491,1702,1503,2.0099943589203014e-13,1.3373215960880247e-10
ENST00000628663,1470,1271,2.0099943589203014e-13,1.581427505051378e-10
ENST00000531614,515,316,0.0,0.0
ENST00000309602,2869,2670,294.8985513320839,110448.89562999397
ENST00000393952,1550,1351,6.101448667915785,4516.246238279634
ENST00000308963,1187,988,0.0,0.0
ENST00000683896,1168,969,0.0,0.0
ENST00000393946,4534,4335,0.5,115.34025374855825
ENST00000525457,1678,1479,0.0,0.0
ENST00000527043,3722,3523,0.5,141.9244961680386
ENST00000533427,593,394,0.0,0.0
ENST00000308831,1104,905,3.0,3314.9171270718234
ENST00000532559,538,339,0.0,0.0
ENST00000529006,7386,7187,2975.5414875656156,414017.18207396904
ENST00000398645,6511,6312,172.97695852962883,27404.46111052421
ENST00000308783,3666,3467,0.0005721968211481323,0.16504090601330612
ENST00000530342,3651,3452,62.4809817079832,18099.93676361043
ENST00000308595,3403,3204,7950.999995542214,2481585.516711053
ENST00000526285,1458,1259,4.457347369380996e-06,0.003540387108324858
ENST00000511455,2128,1929,326.5168713176216,169267.42940260321
ENST00000308440,2219,2020,400.58040939408625,198307.13336340903
ENST00000506119,609,410,7.456816950356771,18187.35841550432
ENST00000515828,582,383,2.445902337933361,6386.167984160212
ENST00000376757,2990,2791,5.991761910135907,2146.81544612537
ENST00000308298,2046,1847,0.024714269002013588,13.380762859779962
ENST00000532600,555,356,1.408584526117644e-16,3.9566981070720337e-13
ENST00000308127,2781,2582,5.991761910135907,2320.5894307265326
ENST00000532881,2587,2388,5.991761910135907,2509.1130276951035
ENST00000532181,948,749,5.902643318743572e-10,7.880698689911311e-07
ENST00000527821,656,457,1.0700332859001115e-19,2.3414295096282525e-16
ENST00000621995,912,713,8.53624979481098,11972.299852469818
ENST00000544620,829,630,1.6198753533068382,2571.230719534664
ENST00000538013,924,725,1.710225610050873,2358.9318759322387
ENST00000542139,578,379,5.575257045711684,14710.440753856685
ENST00000307980,2086,1887,529.4441842723968,280574.5544633793
ENST00000312419,1694,1495,2472.593777125982,1653908.8810207236
ENST00000529704,1486,1287,119.37382723159907,92753.55651250898
ENST00000530584,899,700,277.6695994686443,396670.8563837776
ENST00000532830,904,705,72.52416251833014,102871.1525082697
ENST00000539074,714,515,86.01087558274348,167011.40889853102
ENST00000531239,584,385,89.63312036310833,232813.29964443724
ENST00000543494,711,512,249.22321750435262,486764.0966881887
ENST00000312438,1705,1506,150.99929313681483,100265.13488500321
ENST00000533438,967,768,0.0007068631853770685,0.9203947726263912
ENST00000312989,1389,1190,608.1960419111355,511089.11084969365
ENST00000376745,1421,1222,3424.321927612385,2802227.436671346
ENST00000679175,1677,1478,658.5039147575822,445537.1547750894
ENST00000527663,1228,1029,35.84789164537759,34837.601210279485
ENST00000358239,1054,855,24.244431997084458,28356.06081530346
ENST00000526387,1520,1321,12.754069802886953,9654.859805364838
ENST00000542590,1796,1597,756.9001773395815,473951.26946749
ENST00000529635,1796,1597,270.5916830546273,169437.49721642287
ENST00000312390,1497,1298,12.754069802886953,9825.939755691028
ENST00000531040,2968,2769,0.02305843009213688,8.32734925682083
ENST00000687366,3966,3767,3.325647189969287,882.837056004589
ENST00000307823,3942,3743,3.325647189969287,888.4977798475252
ENST00000445895,3971,3772,3.325647189969287,881.6668054001291
ENST00000556575,850,651,5.124655996094594e-07,0.0007871975416427946
ENST00000524934,466,267,2.3306788220058534,8729.13416481593
ENST00000312629,1733,1534,790.7170837369476,515460.94115837524
ENST00000420069,461,262,1.4356322086522692e-15,5.4795122467643865e-12
ENST00000528964,1806,1607,376.949696158679,234567.32803900374
ENST00000525996,957,758,0.002540769904660206,3.3519391882060767
ENST00000326294,907,708,395.78586160023616,559019.578531407
ENST00000341356,4411,4212,1983.320553479892,470873.82561251
ENST00000616321,4464,4265,1627.9611149496436,381702.4888510301
ENST00000393893,1931,1732,13.060403234200779,7540.648518591674
ENST00000537042,1954,1755,10.725381382506786,6111.32842308079
ENST00000627576,960,761,4.137702091345147,5437.190658797828
ENST00000545016,551,352,0.008983262094950517,25.52063095156397
ENST00000312457,1429,1230,0.0,0.0
ENST00000438189,1426,1227,4.0973233887552075e-12,3.339301865326168e-09
ENST00000325656,3991,3792,27.134764372288455,7155.792292270162
ENST00000545777,682,483,3.5381805227134813e-15,7.325425512864351e-12
ENST00000308022,3551,3352,267.7560415123249,79879.48732467926
ENST00000545682,1063,864,142.46519833251793,164890.27584782167
ENST00000535813,551,352,12.312097895518892,34977.55083954231
ENST00000393877,823,624,0.30801021556638997,493.6061146897275
ENST00000541059,716,517,16.45498327153354,31827.820641264098
ENST00000536020,680,481,12.684361575461113,26370.81408619774
ENST00000540133,575,376,6.476187642075246,17223.903303391613
ENST00000682699,1618,1419,90.54585882326536,63809.62566826312
ENST00000279146,1236,1037,568.3529836444583,548074.2368799018
ENST00000528641,1030,831,21.154700821239633,25456.920362502566
ENST00000682324,662,463,4.149651895302433e-05,0.08962531091365945
ENST00000684006,1182,983,318.8264834201784,324340.26797576644
ENST00000683237,1186,987,329.8638211901845,334208.53210758313
ENST00000684657,1065,866,1.5414632639002799,1779.9806742497458
ENST00000682659,721,522,0.000545454831454438,1.0449326273073525
ENST00000525341,1304,1105,141.84420144334553,128365.79316139867
ENST00000683856,1225,1026,15.869900442069302,15467.739222289767
ENST00000534749,4189,3990,185.6927030374017,46539.52457077737
ENST00000356404,4217,4018,348.0505477688688,86622.83418836954
ENST00000436757,4216,4017,348.0505477688688,86644.39824965615
ENST00000533391,561,362,4.342022428292645e-17,1.1994537094731065e-13
ENST00000532703,540,341,1.1437014248704673,3353.963122787294
ENST00000528559,584,385,1.3779576065273545e-17,3.579110666304817e-14
ENST00000524901,550,351,1.0625000000000007,3027.065527065529
ENST00000301488,909,710,983.5665460366306,1385304.9944177896
ENST00000531178,923,724,119.42250088794947,164948.20564633905
ENST00000531506,634,435,9.010953075423693,20714.83465614642
ENST00000353903,789,590,0.0,0.0
ENST00000294288,1010,811,0.0,0.0
ENST00000545205,1178,979,0.0,0.0
ENST00000636477,941,742,0.0,0.0
ENST00000398603,706,507,154.85443267581363,305432.80606669356
ENST00000398606,741,542,8730.230398229578,16107436.159095163
ENST00000646888,471,272,0.6276628023649264,2307.5838322239942
ENST00000498765,723,524,169.88393930672467,324205.99104336766
ENST00000495996,221,22,5.403566985489198,245616.6811585999
ENST00000647561,2528,2329,1675.1099642153106,719240.001809923
ENST00000532303,1493,1294,125.42041545412413,96924.58690426903
ENST00000532244,786,587,0.0007045388811952382,1.2002365948811553
ENST00000528328,477,278,31.37510714867349,112860.09765709889
ENST00000322776,1560,1361,1542.1830102783676,1133124.915707838
ENST00000529927,1503,1304,382.7066388528218,293486.6862368265
ENST00000532343,620,421,5.469826400429325e-07,0.001299246175873949
ENST00000415352,1512,1313,392.02018931237785,298568.30869183387
ENST00000530103,544,345,1.6438674092073545e-08,4.764833070166245e-05
ENST00000533075,582,383,1.2234256659324172e-07,0.00031943228875520033
ENST00000529867,582,383,5.7383735216338076e-08,0.00014982698489905504
ENST00000530638,582,383,3.5377824696611525e-06,0.00923702994689596
ENST00000528314,559,360,42.06726516092595,116853.51433590542
ENST00000533919,774,575,4.715744826970637e-05,0.08201295351253282
ENST00000527355,679,480,3.1166536001800043,6493.028333708342
ENST00000301490,809,610,21.239131653243458,34818.24861187452
ENST00000376693,745,546,60.76086834675647,111283.64166072613
ENST00000335385,1751,1552,0.0,0.0
ENST00000255082,1371,1172,50.61025793268789,43182.81393574052
ENST00000529256,933,734,3.389742067312113,4618.177203422497
ENST00000530069,2506,2307,0.4288080008923506,185.87256215533188
ENST00000349015,2649,2450,0.4288080008923506,175.0236738336125
ENST00000673966,2783,2584,0.4288080008923506,165.94736876638956
ENST00000531248,492,293,0.0,0.0
ENST00000525827,736,537,0.0,0.0
ENST00000674110,606,407,0.0,0.0
ENST00000528756,561,362,0.0,0.0
ENST00000533962,810,611,0.0,0.0
ENST00000531881,830,631,0.0,0.0
ENST00000673873,643,444,0.0,0.0
ENST00000227471,2294,2095,2026.1239969942533,967123.6262502401
ENST00000524455,836,637,12.988882662614898,20390.71061634992
ENST00000528423,833,634,2.887120343124087,4553.817575905499
ENST00000614849,2280,2081,0.6032457663837243,289.88263641697466
ENST00000342456,2811,2612,29.50547433655016,11296.123406029923
ENST00000619675,1594,1395,6.304457140920191e-05,0.04519324115354976
ENST00000617288,2078,1879,0.043949314111426684,23.38973608910414
ENST00000617449,709,510,6.125519800896704e-11,1.2010823139013146e-07
ENST00000612297,1231,1032,3.7299639985619316e-07,0.000361430620015691
ENST00000616697,818,619,2.5662386194859404e-10,4.1457812915766405e-07
ENST00000527514,603,404,8.631038833055292e-32,2.1363957507562604e-28
ENST00000453471,620,421,20.919166908654315,49689.23256212426
ENST00000313468,737,538,930.2736415168005,1729133.1626706328
ENST00000526446,814,615,116.81988024353942,189951.02478624295
ENST00000528492,353,154,1.4549616131327005e-07,0.0009447802682679872
ENST00000531228,531,332,1.9730534690906028,5942.932135815068
ENST00000526339,689,490,29.10231513419038,59392.47986569465
ENST00000525419,561,362,0.0030889236247800675,8.532938190000186
ENST00000525628,515,316,7.25004023336044,22943.165295444433
ENST00000529645,606,407,0.0039947388223723285,9.815083101651913
ENST00000524810,616,417,13.498387889604702,32370.23474725348
ENST00000265686,2668,2469,2201.784899917166,891771.9319227079
ENST00000534673,848,649,8.224252463910736e-11,1.2672191777982645e-07
ENST00000524598,940,741,1.4335381251986996,1934.5993592425095
ENST00000529657,842,643,18.900507444909167,29394.25730156947
ENST00000532635,2457,2258,1448.2266994853794,641375.8633681928
ENST00000529364,868,669,1.4132422288217055e-08,2.1124696992850605e-05
ENST00000528981,755,556,2.6215406515771074,4715.001171901273
ENST00000530063,220,21,1.0328143616243601,49181.636267826674
ENST00000265689,2714,2515,869.2864634160051,345640.7409208768
ENST00000525155,1201,1002,17.07715816641241,17043.072022367673
ENST00000356135,1755,1556,2.636378417579724,1694.330602557663
ENST00000531341,524,325,2.404163295994211e-12,7.3974255261360345e-09
ENST00000304363,5718,5519,442.8102250269131,80233.77876914534
ENST00000615954,4306,4107,13.513539570334057,3290.3675603443044
ENST00000441488,2816,2617,2.841351835614891,1085.7286341669433
ENST00000427752,2475,2276,6.879538330435222,3022.6442576604663
ENST00000401547,2666,2467,49.45442294043717,20046.381410797396
ENST00000405515,2869,2670,160.5865380658765,60144.77081118971
ENST00000402789,1599,1400,1.8799077095966445,1342.7912211404605
ENST00000402185,1881,1682,3.034476520790925,1804.0883001135105
ENST00000323599,653,454,1.0558882737733197e-18,2.3257450964170037e-15
ENST00000453170,594,395,6.257878732951767e-18,1.5842730969498143e-14
ENST00000458496,556,357,5.870421760020262e-16,1.6443758431429303e-12
ENST00000434573,585,386,1.4082359903044866e-18,3.648279767628204e-15
ENST00000304271,2071,1872,987.8456585959304,527695.330446544
ENST00000533310,980,781,34.273074881208,43883.57859309603
ENST00000527280,533,334,3.881266522852306,11620.55845165361
ENST00000294304,5177,4978,689.5594179617551,138521.37765402874
ENST00000529993,5103,4904,117.32455993880413,23924.257736297743
ENST00000529702,586,387,1.1160220994475158,2883.778034748103
ENST00000528635,538,339,3.589060580469077e-13,1.0587199352416156e-09
ENST00000533127,551,352,3.0802056660309574,8750.58427849704
ENST00000529907,826,627,11.553081831605736,18425.96783350197
ENST00000529344,603,404,1.058333463930772,2619.6372869573565
ENST00000534534,2968,2769,6.954561416706855,2511.578698702367
ENST00000524845,2771,2572,0.001500733861220575,0.5834890595725408
ENST00000393800,5072,4873,919.3381602715386,188659.58552668555
ENST00000265637,4783,4584,197.30156093040344,43041.352733508604
ENST00000524904,4292,4093,39.93108250725973,9755.944907710658
ENST00000393801,5069,4870,871.4217624323351,178936.70686495586
ENST00000265636,4794,4595,216.6707407174065,47153.58883947911
ENST00000529710,3228,3029,0.020531389999810242,6.778273357481097
ENST00000527403,4862,4663,316.6152880629676,67899.48274993943
ENST00000531244,687,488,1.6384127114658275e-18,3.35740309726604e-15
ENST00000534190,1980,1781,1.687159787877275e-06,0.0009473103806161006
ENST00000525421,830,631,4.614581923959193,7313.125077589846
ENST00000526593,570,371,5.340292183355305,14394.318553518342
ENST00000530734,576,377,1.0983147814733027,2913.3018076214926
ENST00000265643,749,550,0.0,0.0
ENST00000255087,2535,2336,1.3127923744966579,561.9830370276788
ENST00000543240,843,644,0.0008065831551619778,1.2524583154689095
ENST00000443940,3495,3296,27.982827580319064,8489.93555228127
ENST00000544963,1235,1036,1.7049737721606874e-10,1.6457275793056828e-07
ENST00000540367,2496,2297,1.4389196614677975,626.4343323760547
ENST00000376618,2635,2436,2.2468868569846774,922.3673468738413
ENST00000265641,5238,5039,691.5653181425948,137242.57157027087
ENST00000539743,2382,2183,2.306896452223147e-05,0.010567551315726738
ENST00000538994,617,418,1.0529256327176497,2518.9608438221285
ENST00000565318,511,312,1.7244129798092266e-22,5.526964678875726e-19
ENST00000569129,499,300,1.1894794483677456e-23,3.964931494559152e-20
ENST00000561996,559,360,3.1725522058639436e-26,8.812645016288732e-23
ENST00000450904,662,463,206.47342373362173,445946.91951106203
ENST00000362034,693,494,514.5737705431893,1041647.3087918812
ENST00000565125,2283,2084,107.89212050142675,51771.65091239287
ENST00000541279,764,565,56.52663449299927,100047.14069557392
ENST00000567045,932,733,20.41808202934785,27855.500722166234
ENST00000544567,654,455,5.112120123732075,11235.428843367197
ENST00000541265,555,356,7.003848575687199,19673.731954177525
ENST00000676228,2603,2404,0.016668498956335206,6.93365181211947
ENST00000675615,2914,2715,0.22772655588196172,83.8771844869104
ENST00000255078,3914,3715,411.5346891280389,110776.49774644386
ENST00000545146,477,278,4.366464877076344e-25,1.5706708190922098e-21
ENST00000674955,2512,2313,10.204228252676979,4411.685366483777
ENST00000674583,1213,1014,6.706694504920128,6614.097144891645
ENST00000675873,2633,2434,31.215633669689232,12824.828952214146
ENST00000539224,1055,856,7.124310166670773e-12,8.322792250783613e-09
ENST00000674597,358,159,4.088824889804766e-21,2.5715879810092868e-17
ENST00000675469,423,224,4.2538024102987187e-19,1.899018933169071e-15
ENST00000675683,447,248,4.684481746694513e-22,1.888903930118755e-18
ENST00000675118,3340,3141,2.3900579208554693,760.9226109059119
ENST00000675464,343,144,1.1305929893207122e-24,7.851340203616056e-21
ENST00000675119,487,288,4.417266819136909e-27,1.5337732010892047e-23
ENST00000675305,555,356,3.042083301395651e-22,8.545177812909131e-19
ENST00000675684,362,163,3.5311382685364057e-29,2.1663424960346043e-25
ENST00000674745,400,201,1.0365507917068153,5156.96911296923
ENST00000676182,1042,843,1.7423073554223255e-10,2.0667940159220943e-07
ENST00000674878,889,690,1.8345245257564916e-11,2.6587311967485385e-08
ENST00000674675,929,730,3.928196202192348e-11,5.3810906879347235e-08
ENST00000675916,2283,2084,6.733870412206848,3231.2238062412894
ENST00000309106,966,767,0.0,0.0
ENST00000441623,2282,2083,0.0,0.0
ENST00000309099,2132,1933,0.0,0.0
ENST00000320913,705,506,0.0,0.0
ENST00000294309,4969,4770,224.76379910935697,47120.29331433061
ENST00000637504,2736,2537,16.498413408001525,6503.119199054601
ENST00000635811,3824,3625,82.32522625988926,22710.40724410738
ENST00000542467,2000,1801,1.1748964805091662e-05,0.006523578459240234
ENST00000637342,2856,2657,1.0185947850851704,383.36273431884473
ENST00000637084,4622,4423,22.72899356060551,5138.818349673415
ENST00000692585,4622,4423,22.72899356060551,5138.818349673415
ENST00000641568,2695,2496,1.7428155836608024,698.2434229410266
ENST00000686937,5447,5248,447.84862872301596,85337.0100463064
ENST00000686237,5353,5154,221.99136439274474,43071.66557872424
ENST00000308946,2287,2088,2.9995990284535714,1436.5895730141626
ENST00000441339,2381,2182,0.00020048577321447834,0.09188165591864268
ENST00000535407,2306,2107,0.00020048577321447834,0.09515224167749328
ENST00000227507,4238,4039,204.8920311557133,50728.405832065684
ENST00000536559,553,354,2.1358855473476306e-21,6.033574992507431e-18
ENST00000538554,1000,801,1.3081976677388683,1633.2055777014584
ENST00000279147,2484,2285,235.57001397492687,103094.09801966164
ENST00000536870,2274,2075,27.534580026119244,13269.677121021323
ENST00000537272,988,789,3.5283681311713684,4471.949469165232
ENST00000535657,709,510,1.31978965454752,2587.822852053961
ENST00000535542,951,752,5.51901875844171,7339.120689417167
ENST00000543562,444,245,1.2177572349528603e-17,4.970437693685144e-14
ENST00000539414,817,618,9.445534699119381,15284.036729966636
ENST00000441922,359,160,8.352109511238275e-19,5.2200684445239216e-15
ENST00000542341,775,576,17.547286642388208,30464.039309701748
ENST00000294312,1821,1622,0.0,0.0
ENST00000168712,3165,2966,0.0,0.0
ENST00000334134,1540,1341,0.0,0.0
ENST00000531349,4878,4679,0.0,0.0
ENST00000355303,4777,4578,0.0,0.0
ENST00000531604,789,590,0.0,0.0
ENST00000316296,2118,1919,0.0,0.0
ENST00000530676,3289,3090,0.0,0.0
ENST00000531300,577,378,0.0,0.0
ENST00000301838,1708,1509,588.0,389662.027833002
ENST00000253925,5240,5041,433.15096912571056,85925.6038733804
ENST00000389547,4133,3934,20.01142429797877,5086.78807777803
ENST00000532504,5159,4960,147.242341690739,29685.95598603609
ENST00000530746,575,376,3.306660458869189e-19,8.794309731035077e-16
ENST00000532024,563,364,1.283053172378873e-19,3.5248713526892116e-16
ENST00000648755,6705,6506,73.062492528212,11230.017296067017
ENST00000644155,5996,5797,42.43291838047113,7319.806517245322
ENST00000526262,4537,4338,1.5125764667384247,348.6806055183091
ENST00000530798,710,511,8.56457161849606e-19,1.676041412621538e-15
ENST00000526369,564,365,1.8466530900924225e-22,5.059323534499787e-19
ENST00000528750,1168,969,1.8907574002357916,1951.2460270751203
ENST00000533894,553,354,4.0094926269320476e-21,1.1326250358565107e-17
ENST00000530390,879,680,1.6965201099162477,2494.8825145827172
ENST00000638133,814,615,9.709092365353111e-17,1.5787142057484734e-13
ENST00000528853,745,546,1.5176662290915927e-18,2.77960847818973e-15
ENST00000346329,3272,3073,414.2048481447081,134788.43089642306
ENST00000301843,3249,3050,228.78226996529392,75010.58031648981
ENST00000376561,2247,2048,0.012881889993348569,6.2899853483147306
ENST00000529736,952,753,2.883081539818021e-12,3.828793545575061e-09
ENST00000533931,567,368,8.37358030631437e-18,2.2754294310636872e-14
ENST00000601538,10830,10631,20.76731230714846,1953.4674355327309
ENST00000409161,9208,9009,1.6604968573420194,184.31533548029964
ENST00000654939,6493,6294,0.00701505948102851,1.1145629934903893
ENST00000338508,7271,7072,0.023777763416835674,3.3622403021543654
ENST00000659264,7550,7351,0.023777763416835674,3.234629766948126
ENST00000656230,8238,8039,0.5176202491948242,64.38863654619034
ENST00000412252,1378,1179,4.348154385462814e-16,3.688002023293312e-13
ENST00000426687,460,261,1.4320476778209292e-28,5.486772711957583e-25
ENST00000645599,557,358,2.1235242877895454e-19,5.931632088797613e-16
ENST00000534795,979,780,8.708970287655047e-10,1.1165346522634674e-06
ENST00000355527,2627,2428,306.8115295335469,126363.89190014289
ENST00000407721,2601,2402,210.51724010572505,87642.48130962742
ENST00000526780,2850,2651,179.9014685108203,67861.73840468514
ENST00000525346,2603,2404,242.63009408222024,100927.65976797848
ENST00000690257,2515,2316,69.55888314171507,30034.060078460738
ENST00000685320,2287,2088,7.498972859218148,3591.462097326699
ENST00000682708,2710,2511,169.93285018535622,67675.36845294951
ENST00000683287,2695,2496,233.33221826090198,93482.45923914341
ENST00000683714,2645,2446,316.61235088619577,129440.86299517407
ENST00000533800,837,638,3.737372028041207e-09,5.857949887211923e-06
ENST00000525137,996,797,4.405313945195905,5527.370069254585
ENST00000527316,1732,1533,0.012021146547709909,7.8415828752184655
ENST00000682880,2472,2273,20.62521610226965,9074.006204254136
ENST00000531364,507,308,2.032571867515974e-14,6.599259310116799e-11
ENST00000529990,525,326,1.1618412356848093,3563.9301708122985
ENST00000527452,579,380,2.5843057872692423e-16,6.800804703340111e-13
ENST00000319023,2679,2480,939.4114528411044,378794.94066173566
